CustomerID,Total_Spending,Total_Orders,Total_Products,Average_Order_Value,Recency,Frequency,Monetary,Cluster,Customer_Segment
12794.0,860.41,2,592,430.205,52,2,860.41,0,Occasional Customers
12795.0,430.48,1,68,430.48,18,1,430.48,0,Occasional Customers
12797.0,254.03,1,118,254.03,365,1,254.03,1,Low Value Customers
12798.0,6977.04,3,5256,2325.68,9,3,6977.04,0,Occasional Customers
12802.0,427.58,1,314,427.58,186,1,427.58,1,Low Value Customers
12808.0,483.65000000000003,3,188,161.21666666666667,36,3,483.65000000000003,0,Occasional Customers
12809.0,489.31,1,220,489.31,177,1,489.31,1,Low Value Customers
12811.0,514.85,3,230,171.61666666666667,260,3,514.85,1,Low Value Customers
12812.0,229.64000000000001,1,164,229.64000000000001,44,1,229.64000000000001,0,Occasional Customers
12814.0,125.92,1,49,125.92,101,1,125.92,0,Occasional Customers
12815.0,1063.46,2,379,531.73,147,2,1063.46,1,Low Value Customers
12816.0,572.2,2,128,286.1,95,2,572.2,0,Occasional Customers
12817.0,166.04,1,53,166.04,280,1,166.04,1,Low Value Customers
12818.0,1542.08,1,929,1542.08,261,1,1542.08,1,Low Value Customers
12820.0,942.34,4,722,235.585,2,4,942.34,0,Occasional Customers
12821.0,92.72,1,70,92.72,213,1,92.72,1,Low Value Customers
12822.0,948.88,2,550,474.44,70,2,948.88,0,Occasional Customers
12823.0,1759.5,5,230,351.9,74,5,1759.5,0,Occasional Customers
12824.0,397.12,1,232,397.12,59,1,397.12,0,Occasional Customers
12826.0,1474.72,7,1058,210.67428571428573,2,7,1474.72,0,Occasional Customers
12827.0,430.15000000000003,3,197,143.38333333333335,5,3,430.15000000000003,0,Occasional Customers
12828.0,1018.71,6,494,169.785,2,6,1018.71,0,Occasional Customers
12829.0,293.0,2,376,146.5,336,2,293.0,1,Low Value Customers
12830.0,6814.64,6,9848,1135.7733333333333,37,6,6814.64,0,Occasional Customers
12831.0,215.05,1,135,215.05,261,1,215.05,1,Low Value Customers
12832.0,383.03,2,195,191.515,31,2,383.03,0,Occasional Customers
12833.0,417.38,1,156,417.38,144,1,417.38,1,Low Value Customers
12834.0,312.38,1,110,312.38,282,1,312.38,1,Low Value Customers
12836.0,2610.36,4,1062,652.59,58,4,2610.36,0,Occasional Customers
12837.0,134.1,1,24,134.1,172,1,134.1,1,Low Value Customers
12838.0,671.95,2,355,335.975,33,2,671.95,0,Occasional Customers
12839.0,5591.42,14,3807,399.38714285714286,2,14,5591.42,3,Regular Customers
12840.0,2726.77,4,1511,681.6925,143,4,2726.77,0,Occasional Customers
12841.0,3991.58,25,2720,159.6632,4,25,3991.58,3,Regular Customers
12842.0,1118.99,2,547,559.495,69,2,1118.99,0,Occasional Customers
12843.0,1702.26,8,781,212.7825,65,8,1702.26,0,Occasional Customers
12844.0,325.96000000000004,2,125,162.98000000000002,28,2,325.96000000000004,0,Occasional Customers
12845.0,354.09,4,204,88.5225,266,4,354.09,1,Low Value Customers
12847.0,843.64,1,873,843.64,21,1,843.64,0,Occasional Customers
12849.0,1010.29,2,597,505.145,30,2,1010.29,0,Occasional Customers
12851.0,131.81,1,106,131.81,96,1,131.81,0,Occasional Customers
12852.0,311.55,1,149,311.55,294,1,311.55,1,Low Value Customers
12853.0,1957.1000000000001,6,800,326.18333333333334,134,6,1957.1000000000001,0,Occasional Customers
12854.0,1316.25,3,626,438.75,78,3,1316.25,0,Occasional Customers
12855.0,38.1,1,30,38.1,372,1,38.1,1,Low Value Customers
12856.0,2170.78,6,1076,361.7966666666667,7,6,2170.78,0,Occasional Customers
12857.0,1106.4,2,343,553.2,210,2,1106.4,1,Low Value Customers
12863.0,521.2,1,188,521.2,51,1,521.2,0,Occasional Customers
12864.0,147.12,1,216,147.12,137,1,147.12,0,Occasional Customers
12865.0,1568.23,2,925,784.115,25,2,1568.23,0,Occasional Customers
12866.0,559.12,1,171,559.12,282,1,559.12,1,Low Value Customers
12867.0,4009.34,7,4284,572.7628571428571,25,7,4009.34,0,Occasional Customers
12868.0,1607.0600000000002,6,928,267.84333333333336,185,6,1607.0600000000002,1,Low Value Customers
12871.0,380.64,2,200,190.32,83,2,380.64,0,Occasional Customers
12872.0,599.97,2,319,299.985,326,2,599.97,1,Low Value Customers
12873.0,374.0,1,128,374.0,281,1,374.0,1,Low Value Customers
12875.0,343.2300000000001,2,2019,171.61500000000004,142,2,343.2300000000001,0,Occasional Customers
12876.0,2218.02,2,1941,1109.01,57,2,2218.02,0,Occasional Customers
12877.0,1535.77,12,1178,127.98083333333334,3,12,1535.77,0,Occasional Customers
12878.0,854.99,2,547,427.495,235,2,854.99,1,Low Value Customers
12879.0,573.22,3,370,191.07333333333335,44,3,573.22,0,Occasional Customers
12881.0,298.0,1,21,298.0,275,1,298.0,1,Low Value Customers
12882.0,1463.04,2,246,731.52,8,2,1463.04,0,Occasional Customers
12883.0,703.47,4,196,175.8675,24,4,703.47,0,Occasional Customers
12884.0,309.05,1,43,309.05,87,1,309.05,0,Occasional Customers
12885.0,1175.22,3,655,391.74,62,3,1175.22,0,Occasional Customers
12886.0,1378.4,2,770,689.2,67,2,1378.4,0,Occasional Customers
12888.0,354.12,2,76,177.06,213,2,354.12,1,Low Value Customers
12890.0,376.71999999999997,1,256,376.71999999999997,23,1,376.71999999999997,0,Occasional Customers
12891.0,331.0,3,950,110.33333333333333,185,3,331.0,1,Low Value Customers
12893.0,176.55,1,90,176.55,30,1,176.55,0,Occasional Customers
12895.0,372.8,2,210,186.4,41,2,372.8,0,Occasional Customers
12897.0,216.5,2,110,108.25,204,2,216.5,1,Low Value Customers
12901.0,17654.54,28,23075,630.5192857142857,8,28,17654.54,3,Regular Customers
12902.0,138.68,1,66,138.68,264,1,138.68,1,Low Value Customers
12904.0,496.06,2,294,248.03,17,2,496.06,0,Occasional Customers
12906.0,2919.81,5,1749,583.962,11,5,2919.81,0,Occasional Customers
12908.0,750.0,2,1200,375.0,175,2,750.0,1,Low Value Customers
12909.0,2178.67,5,1280,435.73400000000004,39,5,2178.67,0,Occasional Customers
12910.0,3075.04,8,1692,384.38,22,8,3075.04,0,Occasional Customers
12912.0,1662.3,5,670,332.46,2,5,1662.3,0,Occasional Customers
12913.0,2483.63,5,1419,496.726,4,5,2483.63,0,Occasional Customers
12915.0,363.65,2,93,181.825,148,2,363.65,1,Low Value Customers
12916.0,2944.95,4,1083,736.2375,138,4,2944.95,0,Occasional Customers
12917.0,594.0,1,120,594.0,127,1,594.0,0,Occasional Customers
12919.0,1335.19,6,673,222.53166666666667,7,6,1335.19,0,Occasional Customers
12920.0,162.78,1,128,162.78,16,1,162.78,0,Occasional Customers
12921.0,16587.09,37,9526,448.29972972972973,8,37,16587.09,3,Regular Customers
12922.0,405.38,1,370,405.38,160,1,405.38,1,Low Value Customers
12923.0,172.82,1,68,172.82,63,1,172.82,0,Occasional Customers
12924.0,933.7,4,481,233.425,87,4,933.7,0,Occasional Customers
12925.0,694.05,2,541,347.025,4,2,694.05,0,Occasional Customers
12928.0,2062.7000000000003,5,1472,412.5400000000001,34,5,2062.7000000000003,0,Occasional Customers
12929.0,117.85,1,37,117.85,311,1,117.85,1,Low Value Customers
12930.0,415.8,2,252,207.9,77,2,415.8,0,Occasional Customers
12931.0,42055.96,15,28004,2803.730666666667,21,15,42055.96,3,Regular Customers
12933.0,607.53,3,499,202.51,23,3,607.53,0,Occasional Customers
12935.0,2160.7,7,1853,308.6714285714285,1,7,2160.7,0,Occasional Customers
12936.0,1063.9,4,559,265.975,16,4,1063.9,0,Occasional Customers
12937.0,1504.27,4,1007,376.0675,14,4,1504.27,0,Occasional Customers
12938.0,114.14,1,140,114.14,25,1,114.14,0,Occasional Customers
12939.0,11581.8,8,4876,1447.725,63,8,11581.8,0,Occasional Customers
12940.0,899.69,2,404,449.845,54,2,899.69,0,Occasional Customers
12942.0,675.6,3,198,225.20000000000002,130,3,675.6,0,Occasional Customers
12944.0,604.51,2,289,302.255,35,2,604.51,0,Occasional Customers
12945.0,462.95,1,165,462.95,287,1,462.95,1,Low Value Customers
12947.0,1603.99,6,1165,267.33166666666665,143,6,1603.99,0,Occasional Customers
12948.0,2064.95,7,1080,294.99285714285713,15,7,2064.95,0,Occasional Customers
12949.0,4167.22,8,2381,520.9025,30,8,4167.22,0,Occasional Customers
12950.0,1843.0,3,1380,614.3333333333334,1,3,1843.0,0,Occasional Customers
12951.0,1064.07,6,503,177.345,8,6,1064.07,0,Occasional Customers
12952.0,1387.79,4,653,346.9475,5,4,1387.79,0,Occasional Customers
12953.0,329.85,1,84,329.85,9,1,329.85,0,Occasional Customers
12955.0,4757.16,11,3664,432.4690909090909,0,11,4757.16,0,Occasional Customers
12956.0,108.07,1,34,108.07,305,1,108.07,1,Low Value Customers
12957.0,4017.54,8,2549,502.1925,9,8,4017.54,0,Occasional Customers
12962.0,266.39,2,129,133.195,6,2,266.39,0,Occasional Customers
12963.0,1856.63,8,881,232.07875,7,8,1856.63,0,Occasional Customers
12965.0,769.8100000000001,1,282,769.8100000000001,88,1,769.8100000000001,0,Occasional Customers
12966.0,160.18,1,75,160.18,9,1,160.18,0,Occasional Customers
12967.0,1660.9,2,438,830.45,357,2,1660.9,1,Low Value Customers
12968.0,135.95,1,73,135.95,111,1,135.95,0,Occasional Customers
12970.0,405.47,4,268,101.3675,6,4,405.47,0,Occasional Customers
12971.0,11189.91,86,9289,130.11523255813952,3,86,11189.91,3,Regular Customers
12974.0,144.8,1,24,144.8,197,1,144.8,1,Low Value Customers
12976.0,738.6,1,561,738.6,211,1,738.6,1,Low Value Customers
12977.0,39.239999999999995,1,12,39.239999999999995,155,1,39.239999999999995,1,Low Value Customers
12980.0,7374.900000000001,9,886,819.4333333333334,157,9,7374.900000000001,0,Occasional Customers
12981.0,372.21999999999997,2,242,186.10999999999999,29,2,372.21999999999997,0,Occasional Customers
12982.0,390.54,1,288,390.54,242,1,390.54,1,Low Value Customers
12984.0,97.5,1,26,97.5,18,1,97.5,0,Occasional Customers
12985.0,1239.38,2,1533,619.69,0,2,1239.38,0,Occasional Customers
12987.0,558.7,2,219,279.35,73,2,558.7,0,Occasional Customers
12988.0,505.82,1,126,505.82,291,1,505.82,1,Low Value Customers
12989.0,6924.110000000001,15,2943,461.6073333333334,2,15,6924.110000000001,3,Regular Customers
12990.0,409.5,3,200,136.5,30,3,409.5,0,Occasional Customers
12991.0,503.76,2,405,251.88,22,2,503.76,0,Occasional Customers
12993.0,414.76,4,240,103.69,22,4,414.76,0,Occasional Customers
12994.0,974.4200000000001,3,459,324.8066666666667,3,3,974.4200000000001,0,Occasional Customers
12995.0,211.32,1,108,211.32,84,1,211.32,0,Occasional Customers
12997.0,1226.89,4,664,306.7225,21,4,1226.89,0,Occasional Customers
12999.0,455.88,3,342,151.96,195,3,455.88,1,Low Value Customers
13000.0,534.85,3,379,178.28333333333333,106,3,534.85,0,Occasional Customers
13001.0,9785.970000000001,13,5490,752.7669230769231,3,13,9785.970000000001,3,Regular Customers
13002.0,120.94999999999999,1,73,120.94999999999999,317,1,120.94999999999999,1,Low Value Customers
13003.0,149.05,3,103,49.68333333333334,105,3,149.05,0,Occasional Customers
13004.0,5655.91,18,4822,314.21722222222223,11,18,5655.91,3,Regular Customers
13005.0,513.7,2,172,256.85,173,2,513.7,1,Low Value Customers
13006.0,81.57,1,55,81.57,55,1,81.57,0,Occasional Customers
13008.0,229.46999999999997,1,175,229.46999999999997,322,1,229.46999999999997,1,Low Value Customers
13011.0,50.550000000000004,1,13,50.550000000000004,371,1,50.550000000000004,1,Low Value Customers
13012.0,1646.8400000000001,8,820,205.85500000000002,8,8,1646.8400000000001,0,Occasional Customers
13013.0,4810.9400000000005,13,2224,370.07230769230773,0,13,4810.9400000000005,0,Occasional Customers
13014.0,3466.2799999999997,10,905,346.628,10,10,3466.2799999999997,0,Occasional Customers
13015.0,3339.64,5,1609,667.928,52,5,3339.64,0,Occasional Customers
13016.0,789.89,3,527,263.2966666666667,72,3,789.89,0,Occasional Customers
13017.0,204.0,1,48,204.0,6,1,204.0,0,Occasional Customers
13018.0,7277.7,28,5435,259.91785714285714,15,28,7277.7,3,Regular Customers
13021.0,2616.38,9,1352,290.7088888888889,3,9,2616.38,0,Occasional Customers
13023.0,689.9,2,286,344.95,63,2,689.9,0,Occasional Customers
13026.0,975.36,5,1620,195.072,0,5,975.36,0,Occasional Customers
13027.0,6912.0,6,17280,1152.0,113,6,6912.0,0,Occasional Customers
13028.0,661.3199999999999,2,798,330.65999999999997,22,2,661.3199999999999,0,Occasional Customers
13029.0,1247.5,3,134,415.8333333333333,30,3,1247.5,0,Occasional Customers
13030.0,752.4399999999999,2,348,376.21999999999997,10,2,752.4399999999999,0,Occasional Customers
13032.0,1010.18,2,375,505.09,51,2,1010.18,0,Occasional Customers
13033.0,190.55,1,83,190.55,356,1,190.55,1,Low Value Customers
13034.0,642.77,2,369,321.385,54,2,642.77,0,Occasional Customers
13035.0,921.88,2,644,460.94,73,2,921.88,0,Occasional Customers
13037.0,881.07,3,431,293.69,137,3,881.07,0,Occasional Customers
13038.0,908.46,3,360,302.82,79,3,908.46,0,Occasional Customers
13040.0,676.99,2,355,338.495,8,2,676.99,0,Occasional Customers
13043.0,516.42,1,254,516.42,272,1,516.42,1,Low Value Customers
13044.0,560.47,1,429,560.47,290,1,560.47,1,Low Value Customers
13045.0,305.28000000000003,1,221,305.28000000000003,98,1,305.28000000000003,0,Occasional Customers
13046.0,629.31,2,264,314.655,30,2,629.31,0,Occasional Customers
13047.0,3237.54,10,1391,323.754,31,10,3237.54,0,Occasional Customers
13048.0,1819.41,4,1228,454.8525,13,4,1819.41,0,Occasional Customers
13049.0,656.6800000000001,2,268,328.34000000000003,63,2,656.6800000000001,0,Occasional Customers
13050.0,5836.86,17,3748,343.3447058823529,14,17,5836.86,3,Regular Customers
13052.0,348.15000000000003,1,222,348.15000000000003,211,1,348.15000000000003,1,Low Value Customers
13055.0,1214.41,3,894,404.80333333333334,77,3,1214.41,0,Occasional Customers
13058.0,271.40000000000003,3,52,90.46666666666668,24,3,271.40000000000003,0,Occasional Customers
13059.0,183.4,1,35,183.4,249,1,183.4,1,Low Value Customers
13060.0,307.53,1,123,307.53,253,1,307.53,1,Low Value Customers
13061.0,248.61,1,107,248.61,71,1,248.61,0,Occasional Customers
13062.0,346.98,1,343,346.98,190,1,346.98,1,Low Value Customers
13064.0,1105.59,4,514,276.3975,12,4,1105.59,0,Occasional Customers
13065.0,205.86,1,74,205.86,372,1,205.86,1,Low Value Customers
13066.0,470.8,2,322,235.4,23,2,470.8,0,Occasional Customers
13067.0,115.46000000000001,1,32,115.46000000000001,81,1,115.46000000000001,0,Occasional Customers
13068.0,344.0,2,200,172.0,9,2,344.0,0,Occasional Customers
13069.0,4431.44,24,5873,184.64333333333332,0,24,4431.44,3,Regular Customers
13070.0,228.8,1,110,228.8,191,1,228.8,1,Low Value Customers
13072.0,177.15,1,69,177.15,266,1,177.15,1,Low Value Customers
13075.0,919.61,1,485,919.61,129,1,919.61,0,Occasional Customers
13077.0,728.02,4,862,182.005,0,4,728.02,0,Occasional Customers
13078.0,12627.94,26,5630,485.69,2,26,12627.94,3,Regular Customers
13079.0,220.10000000000002,5,62,44.02,3,5,220.10000000000002,0,Occasional Customers
13080.0,58.08,1,120,58.08,178,1,58.08,1,Low Value Customers
13081.0,28337.38,11,19068,2576.1254545454544,11,11,28337.38,3,Regular Customers
13082.0,3613.63,9,4324,401.51444444444445,125,9,3613.63,0,Occasional Customers
13083.0,303.75,2,187,151.875,3,2,303.75,0,Occasional Customers
13085.0,416.08000000000004,2,216,208.04000000000002,157,2,416.08000000000004,1,Low Value Customers
13089.0,58762.08,97,31025,605.7946391752578,2,97,58762.08,2,VIP Customers
13090.0,8910.82,14,2263,636.4871428571429,8,14,8910.82,3,Regular Customers
13091.0,345.82,1,466,345.82,27,1,345.82,0,Occasional Customers
13092.0,477.83,5,279,95.566,70,5,477.83,0,Occasional Customers
13093.0,7832.47,8,3961,979.05875,275,8,7832.47,1,Low Value Customers
13094.0,1927.3200000000002,12,1716,160.61,20,12,1927.3200000000002,0,Occasional Customers
13095.0,74.39999999999999,1,144,74.39999999999999,70,1,74.39999999999999,0,Occasional Customers
13097.0,6003.22,10,2360,600.322,32,10,6003.22,0,Occasional Customers
13098.0,28882.44,28,15968,1031.5157142857142,0,28,28882.44,3,Regular Customers
13099.0,207.35999999999999,1,288,207.35999999999999,98,1,207.35999999999999,0,Occasional Customers
13101.0,101.19,1,113,101.19,233,1,101.19,1,Low Value Customers
13102.0,6424.09,24,4204,267.67041666666665,0,24,6424.09,3,Regular Customers
13103.0,243.94,1,82,243.94,39,1,243.94,0,Occasional Customers
13104.0,1098.48,6,504,183.08,2,6,1098.48,0,Occasional Customers
13106.0,76.5,1,18,76.5,132,1,76.5,0,Occasional Customers
13107.0,1531.6200000000001,4,1293,382.90500000000003,43,4,1531.6200000000001,0,Occasional Customers
13108.0,350.06,1,298,350.06,372,1,350.06,1,Low Value Customers
13109.0,786.54,2,520,393.27,59,2,786.54,0,Occasional Customers
13110.0,1488.67,7,388,212.66714285714286,30,7,1488.67,0,Occasional Customers
13113.0,12245.960000000001,24,3045,510.2483333333334,0,24,12245.960000000001,3,Regular Customers
13115.0,2294.78,4,1567,573.695,11,4,2294.78,0,Occasional Customers
13116.0,501.14,1,291,501.14,137,1,501.14,0,Occasional Customers
13117.0,984.91,8,945,123.11375,21,8,984.91,0,Occasional Customers
13118.0,1197.81,5,410,239.56199999999998,19,5,1197.81,0,Occasional Customers
13120.0,30.599999999999998,1,12,30.599999999999998,238,1,30.599999999999998,1,Low Value Customers
13121.0,283.73,1,252,283.73,268,1,283.73,1,Low Value Customers
13122.0,922.39,2,585,461.195,93,2,922.39,0,Occasional Customers
13124.0,3756.33,3,2119,1252.11,89,3,3756.33,0,Occasional Customers
13126.0,2099.64,8,2143,262.455,4,8,2099.64,0,Occasional Customers
13127.0,259.17,1,127,259.17,77,1,259.17,0,Occasional Customers
13130.0,64.0,1,32,64.0,93,1,64.0,0,Occasional Customers
13131.0,1073.3,3,447,357.76666666666665,22,3,1073.3,0,Occasional Customers
13132.0,77.3,1,20,77.3,261,1,77.3,1,Low Value Customers
13133.0,109.8,2,32,54.9,273,2,109.8,1,Low Value Customers
13134.0,1793.58,4,1059,448.395,85,4,1793.58,0,Occasional Customers
13135.0,3096.0,1,4300,3096.0,196,1,3096.0,1,Low Value Customers
13136.0,2607.61,5,1328,521.522,55,5,2607.61,0,Occasional Customers
13137.0,3603.29,8,2204,450.41125,10,8,3603.29,0,Occasional Customers
13138.0,962.39,6,473,160.39833333333334,21,6,962.39,0,Occasional Customers
13139.0,5064.94,7,2425,723.5628571428571,15,7,5064.94,0,Occasional Customers
13140.0,422.47,3,185,140.82333333333335,107,3,422.47,0,Occasional Customers
13141.0,2388.75,5,1548,477.75,84,5,2388.75,0,Occasional Customers
13142.0,307.09,1,258,307.09,18,1,307.09,0,Occasional Customers
13144.0,110.95,1,21,110.95,332,1,110.95,1,Low Value Customers
13145.0,618.52,4,145,154.63,39,4,618.52,0,Occasional Customers
13146.0,228.91,1,154,228.91,25,1,228.91,0,Occasional Customers
13147.0,712.8000000000001,4,144,178.20000000000002,9,4,712.8000000000001,0,Occasional Customers
13148.0,3683.26,12,1965,306.93833333333333,28,12,3683.26,0,Occasional Customers
13149.0,1676.06,4,1280,419.015,13,4,1676.06,0,Occasional Customers
13151.0,1257.8700000000001,1,363,1257.8700000000001,295,1,1257.8700000000001,1,Low Value Customers
13153.0,486.22,1,418,486.22,5,1,486.22,0,Occasional Customers
13155.0,971.76,4,497,242.94,32,4,971.76,0,Occasional Customers
13157.0,1741.22,4,1439,435.305,48,4,1741.22,0,Occasional Customers
13158.0,1201.06,4,784,300.265,94,4,1201.06,0,Occasional Customers
13159.0,1429.35,4,1058,357.3375,8,4,1429.35,0,Occasional Customers
13160.0,91.8,1,56,91.8,21,1,91.8,0,Occasional Customers
13161.0,112.75,1,29,112.75,312,1,112.75,1,Low Value Customers
13162.0,1688.29,4,1713,422.0725,121,4,1688.29,0,Occasional Customers
13165.0,1021.48,2,1376,510.74,45,2,1021.48,0,Occasional Customers
13166.0,417.2,1,216,417.2,282,1,417.2,1,Low Value Customers
13167.0,791.33,4,785,197.8325,18,4,791.33,0,Occasional Customers
13168.0,1299.59,4,670,324.8975,35,4,1299.59,0,Occasional Customers
13169.0,712.88,2,272,356.44,63,2,712.88,0,Occasional Customers
13170.0,108.81,1,141,108.81,26,1,108.81,0,Occasional Customers
13171.0,468.41,3,229,156.13666666666668,21,3,468.41,0,Occasional Customers
13173.0,353.65,2,277,176.825,3,2,353.65,0,Occasional Customers
